seed,alpha,ID_question,weight
0,0.278,32252,1.0155568276678473
0,0.278,32253,1.0116356656734784
0,0.278,32254,1.0115090142425394
0,0.278,32255,1.0154301762369082
0,0.278,32256,1.0155568276678473
0,0.278,32257,1.0028049904285101
0,0.278,32258,1.0099729676982274
0,0.278,32259,1.0155568276678473
0,0.278,32260,0.9947174542840844
0,0.278,32261,0.994521487440938
0,0.278,32262,0.9420914899473533
0,0.278,32263,1.0155568276678473
0,0.278,32264,1.0016006805845223
0,0.278,32265,1.0096734659483302
0,0.278,32266,1.0096734659483302
0,0.278,32267,1.0155568276678473
0,0.278,32268,0.8009655634188405
0,0.278,32269,0.9882022045272324
0,0.278,32270,1.0155568276678473
0,0.278,32271,1.0155568276678473
0,0.278,32272,0.7996388832441061
0,0.278,32273,0.9628875974924885
0,0.278,32274,1.0155568276678473
0,0.278,32275,1.0155568276678473
0,0.278,32276,1.0155568276678473
0,0.278,32277,1.0155568276678473
0,0.278,32278,1.0099729676982274
0,0.278,32279,1.0155568276678473
0,0.278,32280,1.0155568276678473
0,0.278,32281,0.9836870422485292
0,0.278,32282,0.9490845190799017
0,0.278,32283,1.0155568276678473
0,0.278,32284,0.9490845190799017
0,0.278,32285,1.0155568276678473
0,0.278,32286,1.0155568276678473
0,0.278,32287,1.0016006805845223
0,0.278,32288,0.9836870422485292
0,0.302,32214,1.0157709523076313
0,0.302,32215,1.0053070441236238
0,0.302,32216,1.0157709523076313
0,0.302,32217,1.0157709523076313
0,0.302,32218,1.0157709523076313
0,0.302,32219,1.0053070441236238
0,0.302,32220,1.0157709523076313
0,0.302,32221,1.0157709523076313
0,0.302,32222,1.0157709523076313
0,0.302,32223,1.0157709523076313
0,0.302,32224,1.0157709523076313
0,0.302,32225,1.0157709523076313
0,0.302,32226,1.0157709523076313
0,0.302,32227,1.0157709523076313
0,0.302,32228,0.9586521878303812
0,0.302,32229,1.0157709523076313
0,0.302,32230,1.0157709523076313
0,0.302,32231,1.0157709523076313
0,0.302,32232,0.9739364665632653
0,0.302,32233,0.9739364665632653
0,0.302,32234,0.9950104136544909
0,0.302,32235,1.0157709523076313
0,0.302,32236,0.9964072947477609
0,0.302,32237,1.0157709523076313
0,0.302,32238,1.0157709523076313
0,0.302,32239,1.0157709523076313
0,0.302,32240,1.0157709523076313
0,0.302,32241,0.9868114520012726
0,0.302,32242,1.0101088266524612
0,0.302,32243,0.9994835463581445
0,0.302,32244,1.0157709523076313
0,0.302,32245,1.0157709523076313
0,0.302,32246,1.0006173901313271
0,0.302,32247,1.0006173901313271
0,0.302,32248,1.0157709523076313
0,0.302,32249,1.0157709523076313
0,0.302,32250,1.0157709523076313
0,0.302,32251,1.0157709523076313
0,0.302,32252,1.0157709523076313
0,0.302,32253,1.0121614058359938
0,0.302,32254,1.0120448194194342
0,0.302,32255,1.0156543658910715
0,0.302,32256,1.0157709523076313
0,0.302,32257,1.004032506107182
0,0.302,32258,1.0106308427991733
0,0.302,32259,1.0157709523076313
0,0.302,32260,0.9965876880669495
0,0.302,32261,0.9964072947477609
0,0.302,32262,0.9378916491772408
0,0.302,32263,1.0157709523076313
0,0.302,32264,1.002923903005763
0,0.302,32265,0.9861130513205203
0,0.302,32266,0.9861130513205203
0,0.302,32267,1.0157709523076313
0,0.302,32268,0.8151932054373542
0,0.302,32269,0.9905902065026944
0,0.302,32270,1.0040072312376476
0,0.302,32271,1.0157709523076313
0,0.302,32272,0.8139719567996847
0,0.302,32273,0.9672873563183938
0,0.302,32274,1.0157709523076313
0,0.302,32275,1.0157709523076313
0,0.302,32276,1.0157709523076313
0,0.302,32277,1.0157709523076313
0,0.302,32278,1.0106308427991733
0,0.302,32279,1.0157709523076313
0,0.302,32280,1.0157709523076313
0,0.302,32281,0.9864338650673321
0,0.302,32282,0.9545812112895886
0,0.302,32283,1.0157709523076313
0,0.302,32284,0.9545812112895886
0,0.302,32285,1.0157709523076313
0,0.302,32286,1.0157709523076313
0,0.302,32287,1.002923903005763
0,0.302,32288,0.9864338650673321
0,0.327,32214,1.015226128843552
0,0.327,32215,1.005562213639973
0,0.327,32216,1.015226128843552
0,0.327,32217,1.015226128843552
0,0.327,32218,1.015226128843552
0,0.327,32219,1.005562213639973
0,0.327,32220,1.015226128843552
0,0.327,32221,1.015226128843552
0,0.327,32222,1.015226128843552
0,0.327,32223,1.015226128843552
0,0.327,32224,1.015226128843552
0,0.327,32225,1.015226128843552
0,0.327,32226,1.015226128843552
0,0.327,32227,1.015226128843552
0,0.327,32228,0.962474242384441
0,0.327,32229,1.015226128843552
0,0.327,32230,1.015226128843552
0,0.327,32231,1.015226128843552
0,0.327,32232,0.9765899982784184
0,0.327,32233,0.9765899982784184
0,0.327,32234,0.9960527873351464
0,0.327,32235,1.015226128843552
0,0.327,32236,0.9973428732378008
0,0.327,32237,1.015226128843552
0,0.327,32238,1.015226128843552
0,0.327,32239,1.015226128843552
0,0.327,32240,1.015226128843552
0,0.327,32241,0.9884806576126023
0,0.327,32242,0.9971160732899937
0,0.327,32243,0.9873031232934071
0,0.327,32244,1.015226128843552
0,0.327,32245,1.015226128843552
0,0.327,32246,1.0012310958856196
0,0.327,32247,1.0012310958856196
0,0.327,32248,1.015226128843552
0,0.327,32249,1.015226128843552
0,0.327,32250,1.015226128843552
0,0.327,32251,1.015226128843552
0,0.327,32252,1.015226128843552
0,0.327,32253,1.0118925415822841
0,0.327,32254,1.011784868500324
0,0.327,32255,1.0151184557615918
0,0.327,32256,1.015226128843552
0,0.327,32257,1.0043851173679073
0,0.327,32258,1.0104789940681562
0,0.327,32259,1.015226128843552
0,0.327,32260,0.9975094750188239
0,0.327,32261,0.9973428732378008
0,0.327,32262,0.9433009008760354
0,0.327,32263,1.015226128843552
0,0.327,32264,1.003361269855282
0,0.327,32265,0.9834965257302847
0,0.327,32266,0.9834965257302847
0,0.327,32267,1.015226128843552
0,0.327,32268,0.8224190056726426
0,0.327,32269,0.9919705165099403
0,0.327,32270,1.0043617748278477
0,0.327,32271,1.015226128843552
0,0.327,32272,0.8212911246678225
0,0.327,32273,0.9704492297953877
0,0.327,32274,1.015226128843552
0,0.327,32275,1.015226128843552
0,0.327,32276,1.015226128843552
0,0.327,32277,1.015226128843552
0,0.327,32278,1.0104789940681562
0,0.327,32279,1.015226128843552
0,0.327,32280,1.015226128843552
0,0.327,32281,0.9881319381812574
0,0.327,32282,0.9587145025822408
0,0.327,32283,1.015226128843552
0,0.327,32284,0.9587145025822408
0,0.327,32285,1.015226128843552
0,0.327,32286,1.015226128843552
0,0.327,32287,1.003361269855282
0,0.327,32288,0.9881319381812574
0,0.351,32214,1.0146351504920788
0,0.351,32215,1.00563201581524
0,0.351,32216,1.0146351504920788
0,0.351,32217,1.0146351504920788
0,0.351,32218,1.0146351504920788
0,0.351,32219,1.00563201581524
0,0.351,32220,1.0146351504920788
0,0.351,32221,1.0146351504920788
0,0.351,32222,1.0146351504920788
0,0.351,32223,1.0146351504920788
0,0.351,32224,1.0146351504920788
0,0.351,32225,1.0146351504920788
0,0.351,32226,1.0146351504920788
0,0.351,32227,1.0146351504920788
0,0.351,32228,0.9654902306284618
0,0.351,32229,1.0146351504920788
0,0.351,32230,1.0146351504920788
0,0.351,32231,1.0146351504920788
0,0.351,32232,0.9786408066322533
0,0.351,32233,0.9786408066322533
0,0.351,32234,0.9943555498443208
0,0.351,32235,1.0146351504920788
0,0.351,32236,0.9979746815944125
0,0.351,32237,1.0146351504920788
0,0.351,32238,1.0146351504920788
0,0.351,32239,1.0146351504920788
0,0.351,32240,1.0146351504920788
0,0.351,32241,0.9897184294307673
0,0.351,32242,0.9977633893353434
0,0.351,32243,0.9886214102786951
0,0.351,32244,1.0146351504920788
0,0.351,32245,1.0146351504920788
0,0.351,32246,1.0015970428646037
0,0.351,32247,1.0015970428646037
0,0.351,32248,1.0146351504920788
0,0.351,32249,1.0146351504920788
0,0.351,32250,1.0146351504920788
0,0.351,32251,1.0146351504920788
0,0.351,32252,1.0146351504920788
0,0.351,32253,1.0115295008213248
0,0.351,32254,1.011429190001379
0,0.351,32255,1.0145348396721328
0,0.351,32256,1.0089911729787617
0,0.351,32257,1.0028347707223626
0,0.351,32258,1.0102126061286762
0,0.351,32259,1.0146351504920788
0,0.351,32260,0.9964292577646694
0,0.351,32261,0.9979746815944125
0,0.351,32262,0.9452106299807038
0,0.351,32263,1.0146351504920788
0,0.351,32264,1.0035815639132633
0,0.351,32265,0.9850750928908285
0,0.351,32266,0.9850750928908285
0,0.351,32267,1.0146351504920788
0,0.351,32268,0.8342764076247642
0,0.351,32269,0.992969665497518
0,0.351,32270,1.0045136582894147
0,0.351,32271,1.0089911729787617
0,0.351,32272,0.8324309614169147
0,0.351,32273,0.9721252344831651
0,0.351,32274,1.0146351504920788
0,0.351,32275,1.0146351504920788
0,0.351,32276,1.0102374191205779
0,0.351,32277,1.0146351504920788
0,0.351,32278,1.0102126061286762
0,0.351,32279,1.0134447804388635
0,0.351,32280,1.0146351504920788
0,0.351,32281,0.9849958226916027
0,0.351,32282,0.9619875670520537
0,0.351,32283,1.0146351504920788
0,0.351,32284,0.9619875670520537
0,0.351,32285,1.0134447804388635
0,0.351,32286,1.0146351504920788
0,0.351,32287,1.0035815639132633
0,0.351,32288,0.9893935540631036
0,0.375,32214,1.015204909266655
0,0.375,32215,1.0067779752091344
0,0.375,32216,1.015204909266655
0,0.375,32217,1.015204909266655
0,0.375,32218,1.0136906628972255
0,0.375,32219,1.0067779752091344
0,0.375,32220,1.015204909266655
0,0.375,32221,1.015204909266655
0,0.375,32222,1.015204909266655
0,0.375,32223,1.015204909266655
0,0.375,32224,1.015204909266655
0,0.375,32225,1.015204909266655
0,0.375,32226,1.015204909266655
0,0.375,32227,1.015204909266655
0,0.375,32228,0.9692052642743072
0,0.375,32229,1.015204909266655
0,0.375,32230,1.015204909266655
0,0.375,32231,1.015204909266655
0,0.375,32232,0.9815142034138558
0,0.375,32233,0.9815142034138558
0,0.375,32234,0.9962232030603535
0,0.375,32235,1.015204909266655
0,0.375,32236,0.9996107103784388
0,0.375,32237,1.015204909266655
0,0.375,32238,0.9983384662760021
0,0.375,32239,1.015204909266655
0,0.375,32240,0.9983384662760021
0,0.375,32241,0.991882858353267
0,0.375,32242,0.9994129408239512
0,0.375,32243,0.9908560484269275
0,0.375,32244,1.015204909266655
0,0.375,32245,1.015204909266655
0,0.375,32246,1.0030012405273383
0,0.375,32247,1.0030012405273383
0,0.375,32248,1.015204909266655
0,0.375,32249,1.009510218565315
0,0.375,32250,1.015204909266655
0,0.375,32251,1.015204909266655
0,0.375,32252,1.015204909266655
0,0.375,32253,1.0122980211748296
0,0.375,32254,1.0122041302473601
0,0.375,32255,1.0151110183391856
0,0.375,32256,1.0084078999447612
0,0.375,32257,1.0041597538022013
0,0.375,32258,1.0110654077425103
0,0.375,32259,1.015204909266655
0,0.375,32260,0.9981641936738006
0,0.375,32261,0.9996107103784388
0,0.375,32262,0.9502235580680057
0,0.375,32263,1.015204909266655
0,0.375,32264,1.004858752228884
0,0.375,32265,0.9875366953518862
0,0.375,32266,0.9875366953518862
0,0.375,32267,1.015204909266655
0,0.375,32268,0.8295298932823351
0,0.375,32269,0.9949260153117464
0,0.375,32270,1.0057311925649608
0,0.375,32271,1.0099221463141905
0,0.375,32272,0.8268711456781763
0,0.375,32273,0.9744842179287005
0,0.375,32274,1.015204909266655
0,0.375,32275,1.015204909266655
0,0.375,32276,0.9936169948002915
0,0.375,32277,1.015204909266655
0,0.375,32278,1.0110654077425103
0,0.375,32279,1.0140907228968457
0,0.375,32280,1.015204909266655
0,0.375,32281,0.985592836130948
0,0.375,32282,0.9659267711667909
0,0.375,32283,1.015204909266655
0,0.375,32284,0.9659267711667909
0,0.375,32285,1.0140907228968457
0,0.375,32286,1.015204909266655
0,0.375,32287,0.9892567766407064
0,0.375,32288,0.9915787750091338
1,0.01,32214,1.0
1,0.01,32215,1.0
1,0.01,32216,1.0
1,0.01,32217,1.0
1,0.01,32218,1.0
1,0.01,32219,1.0
1,0.01,32220,1.0
1,0.01,32221,1.0
1,0.01,32222,1.0
1,0.01,32223,1.0
1,0.01,32224,1.0
1,0.01,32225,1.0
1,0.01,32226,1.0
1,0.01,32227,1.0
1,0.01,32228,1.0
1,0.01,32229,1.0
1,0.01,32230,1.0
1,0.01,32231,1.0
1,0.01,32232,1.0
1,0.01,32233,1.0
1,0.01,32234,1.0
1,0.01,32235,1.0
1,0.01,32236,1.0
1,0.01,32237,1.0
1,0.01,32238,1.0
1,0.01,32239,1.0
1,0.01,32240,1.0
1,0.01,32241,1.0
1,0.01,32242,1.0
1,0.01,32243,1.0
1,0.01,32244,1.0
1,0.01,32245,1.0
1,0.01,32246,1.0
1,0.01,32247,1.0
1,0.01,32248,1.0
1,0.01,32249,1.0
1,0.01,32250,1.0
1,0.01,32251,1.0
1,0.01,32252,1.0
1,0.01,32253,1.0
1,0.01,32254,1.0
1,0.01,32255,1.0
1,0.01,32256,1.0
1,0.01,32257,1.0
1,0.01,32258,1.0
1,0.01,32259,1.0
1,0.01,32260,1.0
1,0.01,32261,1.0
1,0.01,32262,1.0
1,0.01,32263,1.0
1,0.01,32264,1.0
1,0.01,32265,1.0
1,0.01,32266,1.0
1,0.01,32267,1.0
1,0.01,32268,1.0
1,0.01,32269,1.0
1,0.01,32270,1.0
1,0.01,32271,1.0
1,0.01,32272,1.0
1,0.01,32273,1.0
1,0.01,32274,1.0
1,0.01,32275,1.0
1,0.01,32276,1.0
1,0.01,32277,1.0
1,0.01,32278,1.0
1,0.01,32279,1.0
1,0.01,32280,1.0
1,0.01,32281,1.0
1,0.01,32282,1.0
1,0.01,32283,1.0
1,0.01,32284,1.0
1,0.01,32285,1.0
1,0.01,32286,1.0
1,0.01,32287,1.0
1,0.01,32288,1.0
1,0.034,32214,1.0
1,0.034,32215,1.0
1,0.034,32216,1.0
1,0.034,32217,1.0
1,0.034,32218,1.0
1,0.034,32219,1.0
1,0.034,32220,1.0
1,0.034,32221,1.0
1,0.034,32222,1.0
1,0.034,32223,1.0
1,0.034,32224,1.0
1,0.034,32225,1.0
1,0.034,32226,1.0
1,0.034,32227,1.0
1,0.034,32228,1.0
1,0.034,32229,1.0
1,0.034,32230,1.0
1,0.034,32231,1.0
1,0.034,32232,1.0
1,0.034,32233,1.0
1,0.034,32234,1.0
1,0.034,32235,1.0
1,0.034,32236,1.0
1,0.034,32237,1.0
1,0.034,32238,1.0
1,0.034,32239,1.0
1,0.034,32240,1.0
1,0.034,32241,1.0
1,0.034,32242,1.0
1,0.034,32243,1.0
1,0.034,32244,1.0
1,0.034,32245,1.0
1,0.034,32246,1.0
1,0.034,32247,1.0
1,0.034,32248,1.0
1,0.034,32249,1.0
1,0.034,32250,1.0
1,0.034,32251,1.0
1,0.034,32252,1.0
1,0.034,32253,1.0
1,0.034,32254,1.0
1,0.034,32255,1.0
1,0.034,32256,1.0
1,0.034,32257,1.0
1,0.034,32258,1.0
1,0.034,32259,1.0
1,0.034,32260,1.0
1,0.034,32261,1.0
1,0.034,32262,1.0
1,0.034,32263,1.0
1,0.034,32264,1.0
1,0.034,32265,1.0
1,0.034,32266,1.0
1,0.034,32267,1.0
1,0.034,32268,1.0
1,0.034,32269,1.0
1,0.034,32270,1.0
1,0.034,32271,1.0
1,0.034,32272,1.0
1,0.034,32273,1.0
1,0.034,32274,1.0
1,0.034,32275,1.0
1,0.034,32276,1.0
1,0.034,32277,1.0
1,0.034,32278,1.0
1,0.034,32279,1.0
1,0.034,32280,1.0
1,0.034,32281,1.0
1,0.034,32282,1.0
1,0.034,32283,1.0
1,0.034,32284,1.0
1,0.034,32285,1.0
1,0.034,32286,1.0
1,0.034,32287,1.0
1,0.034,32288,1.0
1,0.059,32214,1.0
1,0.059,32215,1.0
1,0.059,32216,1.0
1,0.059,32217,1.0
1,0.059,32218,1.0
1,0.059,32219,1.0
1,0.059,32220,1.0
1,0.059,32221,1.0
1,0.059,32222,1.0
1,0.059,32223,1.0
1,0.059,32224,1.0
1,0.059,32225,1.0
1,0.059,32226,1.0
1,0.059,32227,1.0
1,0.059,32228,1.0
1,0.059,32229,1.0
1,0.059,32230,1.0
1,0.059,32231,1.0
1,0.059,32232,1.0
1,0.059,32233,1.0
1,0.059,32234,1.0
1,0.059,32235,1.0
1,0.059,32236,1.0
1,0.059,32237,1.0
1,0.059,32238,1.0
1,0.059,32239,1.0
1,0.059,32240,1.0
1,0.059,32241,1.0
1,0.059,32242,1.0
1,0.059,32243,1.0
1,0.059,32244,1.0
1,0.059,32245,1.0
1,0.059,32246,1.0
1,0.059,32247,1.0
1,0.059,32248,1.0
1,0.059,32249,1.0
1,0.059,32250,1.0
1,0.059,32251,1.0
1,0.059,32252,1.0
1,0.059,32253,1.0
1,0.059,32254,1.0
1,0.059,32255,1.0
1,0.059,32256,1.0
1,0.059,32257,1.0
1,0.059,32258,1.0
1,0.059,32259,1.0
1,0.059,32260,1.0
1,0.059,32261,1.0
1,0.059,32262,1.0
1,0.059,32263,1.0
1,0.059,32264,1.0
1,0.059,32265,1.0
1,0.059,32266,1.0
1,0.059,32267,1.0
1,0.059,32268,1.0
1,0.059,32269,1.0
1,0.059,32270,1.0
1,0.059,32271,1.0
1,0.059,32272,1.0
1,0.059,32273,1.0
1,0.059,32274,1.0
1,0.059,32275,1.0
1,0.059,32276,1.0
1,0.059,32277,1.0
1,0.059,32278,1.0
1,0.059,32279,1.0
1,0.059,32280,1.0
1,0.059,32281,1.0
1,0.059,32282,1.0
1,0.059,32283,1.0
1,0.059,32284,1.0
1,0.059,32285,1.0
1,0.059,32286,1.0
1,0.059,32287,1.0
1,0.059,32288,1.0
1,0.083,32214,1.0
1,0.083,32215,1.0
1,0.083,32216,1.0
1,0.083,32217,1.0
1,0.083,32218,1.0
1,0.083,32219,1.0
1,0.083,32220,1.0
1,0.083,32221,1.0
1,0.083,32222,1.0
1,0.083,32223,1.0
1,0.083,32224,1.0
1,0.083,32225,1.0
1,0.083,32226,1.0
1,0.083,32227,1.0
1,0.083,32228,1.0
1,0.083,32229,1.0
1,0.083,32230,1.0
1,0.083,32231,1.0
1,0.083,32232,1.0
1,0.083,32233,1.0
1,0.083,32234,1.0
1,0.083,32235,1.0
1,0.083,32236,1.0
1,0.083,32237,1.0
1,0.083,32238,1.0
1,0.083,32239,1.0
1,0.083,32240,1.0
1,0.083,32241,1.0
1,0.083,32242,1.0
1,0.083,32243,1.0
1,0.083,32244,1.0
1,0.083,32245,1.0
1,0.083,32246,1.0
1,0.083,32247,1.0
1,0.083,32248,1.0
1,0.083,32249,1.0
1,0.083,32250,1.0
1,0.083,32251,1.0
1,0.083,32252,1.0
1,0.083,32253,1.0
1,0.083,32254,1.0
1,0.083,32255,1.0
1,0.083,32256,1.0
1,0.083,32257,1.0
1,0.083,32258,1.0
1,0.083,32259,1.0
1,0.083,32260,1.0
1,0.083,32261,1.0
1,0.083,32262,1.0
1,0.083,32263,1.0
1,0.083,32264,1.0
1,0.083,32265,1.0
1,0.083,32266,1.0
1,0.083,32267,1.0
1,0.083,32268,1.0
1,0.083,32269,1.0
1,0.083,32270,1.0
1,0.083,32271,1.0
1,0.083,32272,1.0
1,0.083,32273,1.0
1,0.083,32274,1.0
1,0.083,32275,1.0
1,0.083,32276,1.0
1,0.083,32277,1.0
1,0.083,32278,1.0
1,0.083,32279,1.0
1,0.083,32280,1.0
1,0.083,32281,1.0
1,0.083,32282,1.0
1,0.083,32283,1.0
1,0.083,32284,1.0
1,0.083,32285,1.0
1,0.083,32286,1.0
1,0.083,32287,1.0
1,0.083,32288,1.0
1,0.107,32214,1.0021448330760345
1,0.107,32215,1.0021448330760345
1,0.107,32216,1.0021448330760345
1,0.107,32217,1.0021448330760345
1,0.107,32218,1.0021448330760345
1,0.107,32219,1.0021448330760345
1,0.107,32220,1.0021448330760345
1,0.107,32221,1.0021448330760345
1,0.107,32222,1.0021448330760345
1,0.107,32223,1.0021448330760345
1,0.107,32224,1.0021448330760345
1,0.107,32225,1.0021448330760345
1,0.107,32226,1.0021448330760345
1,0.107,32227,1.0021448330760345
1,0.107,32228,1.0021448330760345
1,0.107,32229,1.0021448330760345
1,0.107,32230,1.0021448330760345
1,0.107,32231,1.0021448330760345
1,0.107,32232,1.0021448330760345
1,0.107,32233,1.0021448330760345
1,0.107,32234,1.0021448330760345
1,0.107,32235,1.0021448330760345
1,0.107,32236,1.0021448330760345
1,0.107,32237,1.0021448330760345
1,0.107,32238,1.0021448330760345
1,0.107,32239,1.0021448330760345
1,0.107,32240,1.0021448330760345
1,0.107,32241,1.0021448330760345
1,0.107,32242,1.0021448330760345
1,0.107,32243,1.0021448330760345
1,0.107,32244,1.0021448330760345
1,0.107,32245,1.0021448330760345
1,0.107,32246,1.0021448330760345
1,0.107,32247,1.0021448330760345
1,0.107,32248,1.0021448330760345
1,0.107,32249,1.0021448330760345
1,0.107,32250,1.0021448330760345
1,0.107,32251,1.0021448330760345
1,0.107,32252,1.0021448330760345
1,0.107,32253,1.0021448330760345
1,0.107,32254,1.0021448330760345
1,0.107,32255,1.0021448330760345
1,0.107,32256,1.0021448330760345
1,0.107,32257,1.0021448330760345
1,0.107,32258,1.0021448330760345
1,0.107,32259,1.0021448330760345
1,0.107,32260,1.0021448330760345
1,0.107,32261,1.0021448330760345
1,0.107,32262,1.0021448330760345
1,0.107,32263,1.0021448330760345
1,0.107,32264,1.0021448330760345
1,0.107,32265,1.0021448330760345
1,0.107,32266,1.0021448330760345
1,0.107,32267,1.0021448330760345
1,0.107,32268,0.9217135927247403
1,0.107,32269,1.0021448330760345
1,0.107,32270,1.0021448330760345
1,0.107,32271,1.0021448330760345
1,0.107,32272,0.9217135927247403
1,0.107,32273,1.0021448330760345
1,0.107,32274,1.0021448330760345
1,0.107,32275,1.0021448330760345
1,0.107,32276,1.0021448330760345
1,0.107,32277,1.0021448330760345
1,0.107,32278,1.0021448330760345
1,0.107,32279,1.0021448330760345
1,0.107,32280,1.0021448330760345
1,0.107,32281,1.0021448330760345
1,0.107,32282,1.0021448330760345
1,0.107,32283,1.0021448330760345
1,0.107,32284,1.0021448330760345
1,0.107,32285,1.0021448330760345
1,0.107,32286,1.0021448330760345
1,0.107,32287,1.0021448330760345
1,0.107,32288,1.0021448330760345
1,0.132,32214,1.0042979922497997
1,0.132,32215,1.0042979922497997
1,0.132,32216,1.0042979922497997
1,0.132,32217,1.0042979922497997
1,0.132,32218,1.0042979922497997
1,0.132,32219,1.0042979922497997
1,0.132,32220,1.0042979922497997
1,0.132,32221,1.0042979922497997
1,0.132,32222,1.0042979922497997
1,0.132,32223,1.0042979922497997
1,0.132,32224,1.0042979922497997
1,0.132,32225,1.0042979922497997
1,0.132,32226,1.0042979922497997
1,0.132,32227,1.0042979922497997
1,0.132,32228,1.0042979922497997
1,0.132,32229,1.0042979922497997
1,0.132,32230,1.0042979922497997
1,0.132,32231,1.0042979922497997
1,0.132,32232,1.0042979922497997
1,0.132,32233,1.0042979922497997
1,0.132,32234,1.0042979922497997
1,0.132,32235,1.0042979922497997
1,0.132,32236,1.0042979922497997
1,0.132,32237,1.0042979922497997
1,0.132,32238,1.0042979922497997
1,0.132,32239,1.0042979922497997
1,0.132,32240,1.0042979922497997
1,0.132,32241,1.0042979922497997
1,0.132,32242,1.0042979922497997
1,0.132,32243,1.0042979922497997
1,0.132,32244,1.0042979922497997
1,0.132,32245,1.0042979922497997
1,0.132,32246,1.0042979922497997
1,0.132,32247,1.0042979922497997
1,0.132,32248,1.0042979922497997
1,0.132,32249,1.0042979922497997
1,0.132,32250,1.0042979922497997
1,0.132,32251,1.0042979922497997
1,0.132,32252,1.0042979922497997
1,0.132,32253,1.0042979922497997
1,0.132,32254,1.0042979922497997
1,0.132,32255,1.0042979922497997
1,0.132,32256,1.0042979922497997
1,0.132,32257,1.0042979922497997
1,0.132,32258,1.0042979922497997
1,0.132,32259,1.0042979922497997
1,0.132,32260,1.0042979922497997
1,0.132,32261,1.0042979922497997
1,0.132,32262,1.0042979922497997
1,0.132,32263,1.0042979922497997
1,0.132,32264,1.0042979922497997
1,0.132,32265,1.0042979922497997
1,0.132,32266,1.0042979922497997
1,0.132,32267,1.0042979922497997
1,0.132,32268,0.8431232828823192
1,0.132,32269,1.0042979922497997
1,0.132,32270,1.0042979922497997
1,0.132,32271,1.0042979922497997
1,0.132,32272,0.8431232828823192
1,0.132,32273,1.0042979922497997
1,0.132,32274,1.0042979922497997
1,0.132,32275,1.0042979922497997
1,0.132,32276,1.0042979922497997
1,0.132,32277,1.0042979922497997
1,0.132,32278,1.0042979922497997
1,0.132,32279,1.0042979922497997
1,0.132,32280,1.0042979922497997
1,0.132,32281,1.0042979922497997
1,0.132,32282,1.0042979922497997
1,0.132,32283,1.0042979922497997
1,0.132,32284,1.0042979922497997
1,0.132,32285,1.0042979922497997
1,0.132,32286,1.0042979922497997
1,0.132,32287,1.0042979922497997
1,0.132,32288,1.0042979922497997
1,0.156,32214,1.0070692685337512
1,0.156,32215,1.0070692685337512
1,0.156,32216,1.0070692685337512
1,0.156,32217,1.0070692685337512
1,0.156,32218,1.0070692685337512
1,0.156,32219,1.0070692685337512
1,0.156,32220,1.0070692685337512
1,0.156,32221,1.0070692685337512
1,0.156,32222,1.0070692685337512
1,0.156,32223,1.0070692685337512
1,0.156,32224,1.0070692685337512
1,0.156,32225,1.0070692685337512
1,0.156,32226,1.0070692685337512
1,0.156,32227,1.0070692685337512
1,0.156,32228,1.0070692685337512
1,0.156,32229,1.0070692685337512
1,0.156,32230,1.0070692685337512
1,0.156,32231,1.0070692685337512
1,0.156,32232,1.0070692685337512
1,0.156,32233,1.0070692685337512
1,0.156,32234,1.0070692685337512
1,0.156,32235,1.0070692685337512
1,0.156,32236,1.0070692685337512
1,0.156,32237,1.0070692685337512
1,0.156,32238,1.0070692685337512
1,0.156,32239,1.0070692685337512
1,0.156,32240,1.0070692685337512
1,0.156,32241,1.0070692685337512
1,0.156,32242,1.0070692685337512
1,0.156,32243,1.0070692685337512
1,0.156,32244,1.0070692685337512
1,0.156,32245,1.0070692685337512
1,0.156,32246,1.0070692685337512
1,0.156,32247,1.0070692685337512
1,0.156,32248,1.0070692685337512
1,0.156,32249,1.0070692685337512
1,0.156,32250,1.0070692685337512
1,0.156,32251,1.0070692685337512
1,0.156,32252,1.0070692685337512
1,0.156,32253,1.0070692685337512
1,0.156,32254,1.0070692685337512
1,0.156,32255,1.0070692685337512
1,0.156,32256,1.0070692685337512
1,0.156,32257,1.0070692685337512
1,0.156,32258,1.0070692685337512
1,0.156,32259,1.0070692685337512
1,0.156,32260,1.0070692685337512
1,0.156,32261,1.0070692685337512
1,0.156,32262,1.0070692685337512
1,0.156,32263,1.0070692685337512
1,0.156,32264,1.0070692685337512
1,0.156,32265,1.0070692685337512
1,0.156,32266,1.0070692685337512
1,0.156,32267,1.0070692685337512
1,0.156,32268,0.7920513384462303
1,0.156,32269,1.0070692685337512
1,0.156,32270,1.0070692685337512
1,0.156,32271,1.0070692685337512
1,0.156,32272,0.7920513384462303
1,0.156,32273,1.0070692685337512
1,0.156,32274,1.0070692685337512
1,0.156,32275,1.0070692685337512
1,0.156,32276,1.0070692685337512
1,0.156,32277,1.0070692685337512
1,0.156,32278,1.0070692685337512
1,0.156,32279,1.0070692685337512
1,0.156,32280,1.0070692685337512
1,0.156,32281,1.0070692685337512
1,0.156,32282,0.9569896286056007
1,0.156,32283,1.0070692685337512
1,0.156,32284,0.9569896286056007
1,0.156,32285,1.0070692685337512
1,0.156,32286,1.0070692685337512
1,0.156,32287,1.0070692685337512
1,0.156,32288,1.0070692685337512
1,0.181,32214,1.0104699303917497
1,0.181,32215,1.0104699303917497
1,0.181,32216,1.0104699303917497
